"","Plot","species","year","DOY","Date","tot_buds","tot_flowers","tot_sen","tot_F","tot_NF","plot_id","DOYs","DOYsqs"
"4385","Sil2","Silene",2000,155,2000-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4386","Sil2","Silene",2000,162,2000-06-10,0,0,0,0,0,2,-1.45504718706032,2.11716231657216
"4387","Sil2","Silene",2000,169,2000-06-17,0,0,0,0,0,2,-1.15130363369976,1.32550005697028
"4388","Sil2","Silene",2000,176,2000-06-24,115,0,0,0,115,2,-0.8475600803392,0.718358089784592
"4389","Sil2","Silene",2000,183,2000-07-01,123,79,0,79,123,2,-0.543816526978638,0.295736415015108
"4390","Sil2","Silene",2000,190,2000-07-08,0,71,111,71,111,2,-0.240072973618076,0.0576350326618254
"4391","Sil2","Silene",2000,196,2000-07-14,1,47,252,47,253,2,0.0202786435481203,0.000411223384151721
"4392","Sil2","Silene",2000,204,2000-07-22,1,3,146,3,147,2,0.367414133103049,0.134993145203865
"4393","Sil2","Silene",2000,211,2000-07-29,0,1,149,1,149,2,0.671157686463611,0.450452640099187
"4394","Sil2","Silene",2000,218,2000-08-05,0,0,147,0,147,2,0.974901239824173,0.95043242741071
"4395","Sil2","Silene",2001,154,2001-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4396","Sil2","Silene",2001,162,2001-06-11,6,0,0,0,6,2,-1.45504718706032,2.11716231657216
"4397","Sil2","Silene",2001,169,2001-06-18,35,0,0,0,35,2,-1.15130363369976,1.32550005697028
"4398","Sil2","Silene",2001,175,2001-06-24,120,5,0,5,120,2,-0.890952016533566,0.793795495765229
"4399","Sil2","Silene",2001,182,2001-07-01,60,91,0,91,60,2,-0.587208463173004,0.344813779222001
"4400","Sil2","Silene",2001,189,2001-07-08,9,138,3,138,12,2,-0.283464909812442,0.0803523550949758
"4401","Sil2","Silene",2001,196,2001-07-15,0,62,88,62,88,2,0.0202786435481203,0.000411223384151721
"4402","Sil2","Silene",2001,203,2001-07-22,0,0,200,0,200,2,0.324022196908683,0.104990384089529
"4403","Sil2","Silene",2001,210,2001-07-29,0,1,199,1,199,2,0.627765750269245,0.394089837211108
"4404","Sil2","Silene",2001,217,2001-08-05,0,0,200,0,200,2,0.931509303629807,0.867709582748888
"4405","Sil2","Silene",2001,224,2001-08-12,0,0,200,0,200,2,1.23525285699037,1.52584962070287
"4406","Sil2","Silene",2002,154,2002-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4407","Sil2","Silene",2002,161,2002-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4408","Sil2","Silene",2002,168,2002-06-17,115,0,0,0,115,2,-1.19469556989413,1.42729750472466
"4409","Sil2","Silene",2002,175,2002-06-24,120,32,0,32,120,2,-0.890952016533566,0.793795495765229
"4410","Sil2","Silene",2002,182,2002-07-01,28,124,5,124,33,2,-0.587208463173004,0.344813779222001
"4411","Sil2","Silene",2002,189,2002-07-08,0,53,97,53,97,2,-0.283464909812442,0.0803523550949758
"4412","Sil2","Silene",2002,196,2002-07-15,0,10,140,10,140,2,0.0202786435481203,0.000411223384151721
"4413","Sil2","Silene",2002,203,2002-07-22,0,0,150,0,150,2,0.324022196908683,0.104990384089529
"4414","Sil2","Silene",2002,210,2002-07-29,0,0,150,0,150,2,0.627765750269245,0.394089837211108
"4415","Sil2","Silene",2003,154,2003-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4416","Sil2","Silene",2003,161,2003-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4417","Sil2","Silene",2003,168,2003-06-17,0,0,0,0,0,2,-1.19469556989413,1.42729750472466
"4418","Sil2","Silene",2003,175,2003-06-24,76,1,0,1,76,2,-0.890952016533566,0.793795495765229
"4419","Sil2","Silene",2003,182,2003-07-01,103,38,0,38,103,2,-0.587208463173004,0.344813779222001
"4420","Sil2","Silene",2003,189,2003-07-08,39,98,14,98,53,2,-0.283464909812442,0.0803523550949758
"4421","Sil2","Silene",2003,196,2003-07-15,3,81,67,81,70,2,0.0202786435481203,0.000411223384151721
"4422","Sil2","Silene",2003,203,2003-07-22,0,4,147,4,147,2,0.324022196908683,0.104990384089529
"4423","Sil2","Silene",2003,210,2003-07-29,0,0,151,0,151,2,0.627765750269245,0.394089837211108
"4424","Sil2","Silene",2003,217,2003-08-05,0,0,151,0,151,2,0.931509303629807,0.867709582748888
"4425","Sil2","Silene",2004,155,2004-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4426","Sil2","Silene",2004,162,2004-06-10,0,0,0,0,0,2,-1.45504718706032,2.11716231657216
"4427","Sil2","Silene",2004,169,2004-06-17,119,4,1,4,120,2,-1.15130363369976,1.32550005697028
"4428","Sil2","Silene",2004,176,2004-06-24,221,106,16,106,237,2,-0.8475600803392,0.718358089784592
"4429","Sil2","Silene",2004,183,2004-07-01,65,82,87,82,152,2,-0.543816526978638,0.295736415015108
"4430","Sil2","Silene",2004,190,2004-07-08,1,42,154,42,155,2,-0.240072973618076,0.0576350326618254
"4431","Sil2","Silene",2004,198,2004-07-16,0,0,185,0,185,2,0.107062515936852,0.0114623823187288
"4432","Sil2","Silene",2005,155,2005-06-04,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4433","Sil2","Silene",2005,161,2005-06-10,67,0,0,0,67,2,-1.49843912325469,2.24531980610029
"4434","Sil2","Silene",2005,168,2005-06-17,135,16,0,16,135,2,-1.19469556989413,1.42729750472466
"4435","Sil2","Silene",2005,175,2005-06-24,71,81,0,81,71,2,-0.890952016533566,0.793795495765229
"4436","Sil2","Silene",2005,182,2005-07-01,25,97,31,97,56,2,-0.587208463173004,0.344813779222001
"4437","Sil2","Silene",2005,189,2005-07-08,3,58,90,58,93,2,-0.283464909812442,0.0803523550949758
"4438","Sil2","Silene",2005,196,2005-07-15,0,1,142,1,142,2,0.0202786435481203,0.000411223384151721
"4439","Sil2","Silene",2005,203,2005-07-22,0,0,145,0,145,2,0.324022196908683,0.104990384089529
"4440","Sil2","Silene",2005,210,2005-07-29,0,0,145,0,145,2,0.627765750269245,0.394089837211108
"4441","Sil2","Silene",2005,217,2005-08-05,0,0,145,0,145,2,0.931509303629807,0.867709582748888
"4442","Sil2","Silene",2005,224,2005-08-12,0,0,145,0,145,2,1.23525285699037,1.52584962070287
"4443","Sil2","Silene",2005,231,2005-08-19,0,0,145,0,145,2,1.53899641035093,2.36850995107305
"4444","Sil2","Silene",2005,238,2005-08-26,0,0,145,0,145,2,1.84273996371149,3.39569057385944
"4445","Sil2","Silene",2006,154,2006-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4446","Sil2","Silene",2006,161,2006-06-10,53,0,0,0,53,2,-1.49843912325469,2.24531980610029
"4447","Sil2","Silene",2006,164,2006-06-13,142,0,0,0,142,2,-1.36826331467159,1.87214449827609
"4448","Sil2","Silene",2006,168,2006-06-17,163,1,0,1,163,2,-1.19469556989413,1.42729750472466
"4449","Sil2","Silene",2006,175,2006-06-24,228,88,1,88,229,2,-0.890952016533566,0.793795495765229
"4450","Sil2","Silene",2006,182,2006-07-01,278,221,37,221,315,2,-0.587208463173004,0.344813779222001
"4451","Sil2","Silene",2006,189,2006-07-08,74,202,263,202,337,2,-0.283464909812442,0.0803523550949758
"4452","Sil2","Silene",2006,196,2006-07-15,35,80,422,80,457,2,0.0202786435481203,0.000411223384151721
"4453","Sil2","Silene",2006,203,2006-07-22,1,6,156,6,157,2,0.324022196908683,0.104990384089529
"4454","Sil2","Silene",2006,210,2006-07-29,0,0,161,0,161,2,0.627765750269245,0.394089837211108
"4455","Sil2","Silene",2006,217,2006-08-05,0,0,163,0,163,2,0.931509303629807,0.867709582748888
"4456","Sil2","Silene",2006,224,2006-08-12,0,0,163,0,163,2,1.23525285699037,1.52584962070287
"4457","Sil2","Silene",2006,230,2006-08-18,0,0,163,0,163,2,1.49560447415657,2.23683274311714
"4458","Sil2","Silene",2006,238,2006-08-26,0,0,163,0,163,2,1.84273996371149,3.39569057385944
"4459","Sil2","Silene",2007,154,2007-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4460","Sil2","Silene",2007,161,2007-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4461","Sil2","Silene",2007,168,2007-06-17,64,0,0,0,64,2,-1.19469556989413,1.42729750472466
"4462","Sil2","Silene",2007,175,2007-06-24,121,33,0,33,121,2,-0.890952016533566,0.793795495765229
"4463","Sil2","Silene",2007,182,2007-07-01,36,59,28,59,64,2,-0.587208463173004,0.344813779222001
"4464","Sil2","Silene",2007,189,2007-07-08,1,140,127,140,128,2,-0.283464909812442,0.0803523550949758
"4465","Sil2","Silene",2007,196,2007-07-15,0,0,63,0,63,2,0.0202786435481203,0.000411223384151721
"4466","Sil2","Silene",2007,197,2007-07-16,0,1,42,1,42,2,0.0636705797424863,0.00405394272474431
"4467","Sil2","Silene",2007,203,2007-07-22,0,1,109,1,109,2,0.324022196908683,0.104990384089529
"4468","Sil2","Silene",2007,210,2007-07-29,0,1,67,1,67,2,0.627765750269245,0.394089837211108
"4469","Sil2","Silene",2007,218,2007-08-06,0,0,4,0,4,2,0.974901239824173,0.95043242741071
"4470","Sil2","Silene",2007,224,2007-08-12,1,0,73,0,74,2,1.23525285699037,1.52584962070287
"4471","Sil2","Silene",2007,231,2007-08-19,1,0,119,0,120,2,1.53899641035093,2.36850995107305
"4472","Sil2","Silene",2007,238,2007-08-26,0,0,78,0,78,2,1.84273996371149,3.39569057385944
"4473","Sil2","Silene",2008,155,2008-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4474","Sil2","Silene",2008,162,2008-06-10,2,0,0,0,2,2,-1.45504718706032,2.11716231657216
"4475","Sil2","Silene",2008,169,2008-06-17,124,17,0,17,124,2,-1.15130363369976,1.32550005697028
"4476","Sil2","Silene",2008,176,2008-06-24,31,124,7,124,38,2,-0.8475600803392,0.718358089784592
"4477","Sil2","Silene",2008,183,2008-07-01,14,33,109,33,123,2,-0.543816526978638,0.295736415015108
"4478","Sil2","Silene",2008,190,2008-07-08,12,68,187,68,199,2,-0.240072973618076,0.0576350326618254
"4479","Sil2","Silene",2008,199,2008-07-17,1,7,140,7,141,2,0.150454452131218,0.0226365421661051
"4480","Sil2","Silene",2008,205,2008-07-23,2,0,202,0,204,2,0.410806069297415,0.168761626571592
"4481","Sil2","Silene",2008,211,2008-07-29,1,1,81,1,82,2,0.671157686463611,0.450452640099187
"4482","Sil2","Silene",2008,218,2008-08-05,1,0,87,0,88,2,0.974901239824173,0.95043242741071
"4483","Sil2","Silene",2008,225,2008-08-12,1,4,54,4,55,2,1.27864479318474,1.63493250713843
"4484","Sil2","Silene",2008,232,2008-08-19,3,4,134,4,137,2,1.5823883465453,2.50395287928236
"4485","Sil2","Silene",2009,154,2009-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4486","Sil2","Silene",2009,161,2009-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4487","Sil2","Silene",2009,169,2009-06-18,48,0,0,0,48,2,-1.15130363369976,1.32550005697028
"4488","Sil2","Silene",2009,175,2009-06-24,65,0,0,0,65,2,-0.890952016533566,0.793795495765229
"4489","Sil2","Silene",2009,183,2009-07-02,89,52,0,52,89,2,-0.543816526978638,0.295736415015108
"4490","Sil2","Silene",2009,189,2009-07-08,26,207,27,207,53,2,-0.283464909812442,0.0803523550949758
"4491","Sil2","Silene",2009,196,2009-07-15,0,29,155,29,155,2,0.0202786435481203,0.000411223384151721
"4492","Sil2","Silene",2009,205,2009-07-24,0,0,80,0,80,2,0.410806069297415,0.168761626571592
"4493","Sil2","Silene",2009,210,2009-07-29,1,0,72,0,73,2,0.627765750269245,0.394089837211108
"4494","Sil2","Silene",2009,218,2009-08-06,1,0,82,0,83,2,0.974901239824173,0.95043242741071
"4495","Sil2","Silene",2009,225,2009-08-13,0,0,72,0,72,2,1.27864479318474,1.63493250713843
"4496","Sil2","Silene",2009,231,2009-08-19,0,0,77,0,77,2,1.53899641035093,2.36850995107305
"4497","Sil2","Silene",2009,238,2009-08-26,0,0,0,0,0,2,1.84273996371149,3.39569057385944
"4498","Sil2","Silene",2010,154,2010-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4499","Sil2","Silene",2010,161,2010-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4500","Sil2","Silene",2010,168,2010-06-17,24,1,0,1,24,2,-1.19469556989413,1.42729750472466
"4501","Sil2","Silene",2010,175,2010-06-24,91,34,0,34,91,2,-0.890952016533566,0.793795495765229
"4502","Sil2","Silene",2010,183,2010-07-02,77,193,18,193,95,2,-0.543816526978638,0.295736415015108
"4503","Sil2","Silene",2010,189,2010-07-08,10,224,15,224,25,2,-0.283464909812442,0.0803523550949758
"4504","Sil2","Silene",2010,196,2010-07-15,2,45,173,45,175,2,0.0202786435481203,0.000411223384151721
"4505","Sil2","Silene",2010,203,2010-07-22,0,2,137,2,137,2,0.324022196908683,0.104990384089529
"4506","Sil2","Silene",2010,210,2010-07-29,0,0,120,0,120,2,0.627765750269245,0.394089837211108
"4507","Sil2","Silene",2010,216,2010-08-04,0,0,135,0,135,2,0.888117367435441,0.788752458340458
"4508","Sil2","Silene",2010,223,2010-08-11,0,0,116,0,116,2,1.191860920796,1.4205324545207
"4509","Sil2","Silene",2010,231,2010-08-19,0,0,93,0,93,2,1.53899641035093,2.36850995107305
"4510","Sil2","Silene",2010,237,2010-08-25,0,0,135,0,135,2,1.79934802751713,3.23765332412978
"4511","Sil2","Silene",2011,154,2011-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4512","Sil2","Silene",2011,161,2011-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4513","Sil2","Silene",2011,168,2011-06-17,45,0,0,0,45,2,-1.19469556989413,1.42729750472466
"4514","Sil2","Silene",2011,175,2011-06-24,105,121,0,121,105,2,-0.890952016533566,0.793795495765229
"4515","Sil2","Silene",2011,182,2011-07-01,31,156,6,156,37,2,-0.587208463173004,0.344813779222001
"4516","Sil2","Silene",2011,189,2011-07-08,0,24,148,24,148,2,-0.283464909812442,0.0803523550949758
"4517","Sil2","Silene",2011,196,2011-07-15,0,0,88,0,88,2,0.0202786435481203,0.000411223384151721
"4518","Sil2","Silene",2011,203,2011-07-22,0,0,186,0,186,2,0.324022196908683,0.104990384089529
"4519","Sil2","Silene",2011,210,2011-07-29,0,0,218,0,218,2,0.627765750269245,0.394089837211108
"4520","Sil2","Silene",2011,217,2011-08-05,2,0,175,0,177,2,0.931509303629807,0.867709582748888
"4521","Sil2","Silene",2011,224,2011-08-12,0,1,181,1,181,2,1.23525285699037,1.52584962070287
"4522","Sil2","Silene",2011,230,2011-08-18,0,1,183,1,183,2,1.49560447415657,2.23683274311714
"4523","Sil2","Silene",2011,238,2011-08-26,0,0,165,0,165,2,1.84273996371149,3.39569057385944
"4524","Sil2","Silene",2012,155,2012-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4525","Sil2","Silene",2012,162,2012-06-10,0,0,0,0,0,2,-1.45504718706032,2.11716231657216
"4526","Sil2","Silene",2012,169,2012-06-17,86,6,0,6,86,2,-1.15130363369976,1.32550005697028
"4527","Sil2","Silene",2012,177,2012-06-25,105,185,0,185,105,2,-0.804168144144834,0.646686404057347
"4528","Sil2","Silene",2012,184,2012-07-02,17,222,133,222,150,2,-0.500424590784272,0.250424771061606
"4529","Sil2","Silene",2012,191,2012-07-09,1,105,248,105,249,2,-0.19668103742371,0.0386834304820668
"4530","Sil2","Silene",2012,197,2012-07-15,0,5,236,5,236,2,0.0636705797424863,0.00405394272474431
"4531","Sil2","Silene",2012,204,2012-07-22,0,0,166,0,166,2,0.367414133103049,0.134993145203865
"4532","Sil2","Silene",2012,211,2012-07-29,0,0,126,0,126,2,0.671157686463611,0.450452640099187
"4533","Sil2","Silene",2012,218,2012-08-05,0,0,96,0,96,2,0.974901239824173,0.95043242741071
"4534","Sil2","Silene",2012,225,2012-08-12,0,0,350,0,350,2,1.27864479318474,1.63493250713843
"4535","Sil2","Silene",2012,232,2012-08-19,0,0,338,0,338,2,1.5823883465453,2.50395287928236
"4536","Sil2","Silene",2012,239,2012-08-26,0,0,333,0,333,2,1.88613189990586,3.55749354384249
"4537","Sil2","Silene",2013,154,2013-06-03,0,0,0,0,0,2,-1.80218267661525,3.24786239989212
"4538","Sil2","Silene",2013,161,2013-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4539","Sil2","Silene",2013,168,2013-06-17,193,0,0,0,193,2,-1.19469556989413,1.42729750472466
"4540","Sil2","Silene",2013,175,2013-06-24,121,131,2,131,123,2,-0.890952016533566,0.793795495765229
"4541","Sil2","Silene",2013,182,2013-07-01,21,178,45,178,66,2,-0.587208463173004,0.344813779222001
"4542","Sil2","Silene",2013,189,2013-07-08,8,174,172,174,180,2,-0.283464909812442,0.0803523550949758
"4543","Sil2","Silene",2013,196,2013-07-15,2,4,170,4,172,2,0.0202786435481203,0.000411223384151721
"4544","Sil2","Silene",2013,203,2013-07-22,2,0,220,0,222,2,0.324022196908683,0.104990384089529
"4545","Sil2","Silene",2014,156,2014-06-05,0,0,0,0,0,2,-1.71539880422652,2.94259305754178
"4546","Sil2","Silene",2014,161,2014-06-10,0,0,0,0,0,2,-1.49843912325469,2.24531980610029
"4547","Sil2","Silene",2014,168,2014-06-17,20,0,0,0,20,2,-1.19469556989413,1.42729750472466
"4548","Sil2","Silene",2014,175,2014-06-24,94,0,0,0,94,2,-0.890952016533566,0.793795495765229
"4549","Sil2","Silene",2014,183,2014-07-02,46,23,0,23,46,2,-0.543816526978638,0.295736415015108
"4550","Sil2","Silene",2014,190,2014-07-09,78,65,0,65,78,2,-0.240072973618076,0.0576350326618254
"4551","Sil2","Silene",2014,197,2014-07-16,30,40,73,40,103,2,0.0636705797424863,0.00405394272474431
"4552","Sil2","Silene",2014,204,2014-07-23,1,12,108,12,109,2,0.367414133103049,0.134993145203865
"4553","Sil2","Silene",2014,211,2014-07-30,0,2,114,2,114,2,0.671157686463611,0.450452640099187
"4554","Sil2","Silene",2014,218,2014-08-06,0,0,108,0,108,2,0.974901239824173,0.95043242741071
"4555","Sil2","Silene",2014,225,2014-08-13,0,0,104,0,104,2,1.27864479318474,1.63493250713843
"4556","Sil2","Silene",2015,167,2015-06-16,0,0,0,0,0,2,-1.23808750608849,1.53286067273243
"4557","Sil2","Silene",2015,174,2015-06-23,0,0,0,0,0,2,-0.934343952727932,0.872998621999257
"4558","Sil2","Silene",2015,181,2015-06-30,13,0,0,0,13,2,-0.63060039936737,0.397656863682287
"4559","Sil2","Silene",2015,189,2015-07-08,106,16,0,16,106,2,-0.283464909812442,0.0803523550949758
"4560","Sil2","Silene",2015,194,2015-07-13,85,92,0,92,85,2,-0.0665052288406118,0.00442294546314214
"4561","Sil2","Silene",2015,201,2015-07-20,1,84,81,84,82,2,0.23723832451995,0.0562820226210333
"4562","Sil2","Silene",2015,208,2015-07-27,0,22,104,22,104,2,0.540981877880513,0.292661392195126
"4563","Sil2","Silene",2015,215,2015-08-03,0,0,116,0,116,2,0.844725431241075,0.71356105418542
"4564","Sil2","Silene",2015,222,2015-08-10,0,0,116,0,116,2,1.14846898460164,1.31898100859192
"4565","Sil2","Silene",2015,229,2015-08-17,0,0,116,0,116,2,1.4522125379622,2.10892125541461
"4566","Sil2","Silene",2015,236,2015-08-24,0,0,116,0,116,2,1.75595609132276,3.08338179465351
"4567","Sil2","Silene",2016,155,2016-06-03,0,0,0,0,0,2,-1.75879074042089,3.09334486859025
"4568","Sil2","Silene",2016,162,2016-06-10,6,0,0,0,6,2,-1.45504718706032,2.11716231657216
"4569","Sil2","Silene",2016,169,2016-06-17,171,5,0,5,171,2,-1.15130363369976,1.32550005697028
"4570","Sil2","Silene",2016,176,2016-06-24,65,106,4,106,69,2,-0.8475600803392,0.718358089784592
"4571","Sil2","Silene",2016,183,2016-07-01,1,185,34,185,35,2,-0.543816526978638,0.295736415015108
"4572","Sil2","Silene",2016,190,2016-07-08,0,10,141,10,141,2,-0.240072973618076,0.0576350326618254
"4573","Sil2","Silene",2017,152,2017-06-01,0,0,0,0,0,2,-1.88896654900399,3.56819462325603
"4574","Sil2","Silene",2017,159,2017-06-08,11,0,0,0,11,2,-1.58522299564342,2.51293194591671
"4575","Sil2","Silene",2017,167,2017-06-16,20,0,0,0,20,2,-1.23808750608849,1.53286067273243
"4576","Sil2","Silene",2017,173,2017-06-22,48,0,0,0,48,2,-0.977735888922299,0.955967468486677
"4577","Sil2","Silene",2017,180,2017-06-29,50,12,0,12,50,2,-0.673992335561736,0.454265668395964
"4578","Sil2","Silene",2017,187,2017-07-06,37,84,0,84,37,2,-0.370248782201174,0.137084160721452
"4579","Sil2","Silene",2017,194,2017-07-13,1,113,7,113,8,2,-0.0665052288406118,0.00442294546314214
"4580","Sil2","Silene",2017,201,2017-07-20,0,3,103,3,103,2,0.23723832451995,0.0562820226210333
"4581","Sil2","Silene",2018,162,2018-06-11,0,0,0,0,0,2,-1.45504718706032,2.11716231657216
"4582","Sil2","Silene",2018,166,2018-06-15,0,0,0,0,0,2,-1.28147944228286,1.64218956099359
"4583","Sil2","Silene",2018,172,2018-06-21,0,0,0,0,0,2,-1.02112782511666,1.04270203522749
"4584","Sil2","Silene",2018,179,2018-06-28,0,0,0,0,0,2,-0.717384271756102,0.514640193363033
"4585","Sil2","Silene",2018,186,2018-07-05,40,0,0,0,40,2,-0.41364071839554,0.171098643914778
"4586","Sil2","Silene",2018,193,2018-07-12,33,10,0,10,33,2,-0.109897165034978,0.0120773868827252
"4587","Sil2","Silene",2018,200,2018-07-19,23,45,2,45,25,2,0.193846388325584,0.0375764222668733
"4588","Sil2","Silene",2018,207,2018-07-26,2,24,32,24,34,2,0.497589941686147,0.247595750067223
"4589","Sil2","Silene",2018,214,2018-08-02,2,2,54,2,56,2,0.801333495046709,0.642135370283774
"4590","Sil2","Silene",2018,221,2018-08-09,0,0,49,0,49,2,1.10507704840727,1.22119528291653
"4591","Sil2","Silene",2019,157,2019-06-06,0,0,0,0,0,2,-1.67200686803216,2.7956069667467
"4592","Sil2","Silene",2019,164,2019-06-13,1,0,0,0,1,2,-1.36826331467159,1.87214449827609
"4593","Sil2","Silene",2019,171,2019-06-20,39,23,0,23,39,2,-1.06451976131103,1.13320232222169
"4594","Sil2","Silene",2019,178,2019-06-27,22,73,17,73,39,2,-0.760776207950468,0.578780438583494
"4595","Sil2","Silene",2019,185,2019-07-04,1,32,57,32,58,2,-0.457032654589906,0.208878847361496
"4596","Sil2","Silene",2019,192,2019-07-11,0,3,77,3,77,2,-0.153289101229344,0.0234975485557
"4597","Sil2","Silene",2019,199,2019-07-18,0,0,80,0,80,2,0.150454452131218,0.0226365421661051
"4598","Sil2","Silene",2019,206,2019-07-25,0,0,92,0,92,2,0.454198005491781,0.206295828192712
"4599","Sil2","Silene",2019,213,2019-08-01,0,0,79,0,79,2,0.757941558852343,0.57447540663552
"4600","Sil2","Silene",2020,171,2020-06-19,134,27,0,27,134,2,-1.06451976131103,1.13320232222169
"4601","Sil2","Silene",2020,177,2020-06-25,90,167,0,167,90,2,-0.804168144144834,0.646686404057347
